"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
"14130","2","2","3","3","4","4","5","5","5","6","7","5","8","5","8","6","7","14","11","6","13","14","10","13","15","17","16","15","11","17","18","22","15","16","26","23","19","17","14","17","21","25","20","17","27","23","20","23","26","27","30","29","29","27","31","27","30","32","29","29","10","6","9","11","5","5","13","9","15","7"
"14131","7","4","7","3","4","6","5","4","3","3","8","6","9","4","6","14","10","12","6","8","11","16","10","16","12","14","14","14","10","17","19","18","20","19","18","16","20","15","20","21","26","25","22","27","19","21","27","21","20","27","27","28","31","28","32","24","30","31","25","29","13","6","12","12","14","14","8","6","10","9"
"14132","4","3","2","7","6","5","2","5","5","3","9","8","9","10","14","12","8","10","11","11","13","17","15","15","15","15","16","16","13","13","20","20","18","19","18","21","21","20","23","19","26","29","27","27","21","23","22","28","23","26","27","29","31","30","31","30","32","32","32","29","8","12","4","10","5","8","6","12","11","7"
"14133","5","1","4","4","3","4","3","3","3","5","5","12","7","8","5","10","10","9","12","7","17","17","15","18","15","18","13","14","12","14","19","19","20","18","16","19","21","15","22","20","20","22","21","21","25","20","27","25","22","23","29","30","27","31","28","29","30","29","28","26","13","12","10","12","10","11","11","7","3","10"
"14134","4","4","4","4","4","7","1","4","5","6","9","8","10","15","6","7","14","7","9","6","13","10","11","17","17","13","19","12","15","10","21","18","22","18","18","19","21","22","21","19","23","25","23","25","24","21","25","25","29","24","28","27","31","26","26","26","31","31","32","27","13","6","12","8","8","10","7","10","9","11"
"14135","2","9","7","6","7","2","1","3","8","3","10","10","12","8","7","11","9","9","8","6","15","14","14","14","7","14","14","16","9","13","23","15","17","16","24","23","18","20","17","15","28","24","20","19","27","25","24","24","25","19","29","29","28","29","30","27","27","33","34","27","9","11","7","13","6","9","12","5","9","11"
"14136","2","7","2","2","4","4","4","2","6","2","9","9","10","13","10","8","9","8","12","7","11","16","14","15","13","14","12","13","12","20","19","22","25","21","20","14","13","23","16","22","20","25","27","24","22","26","26","25","21","24","30","29","28","26","31","29","30","26","25","28","10","7","8","9","5","8","9","12","11","7"
"14137","8","10","7","8","2","4","5","5","6","6","9","12","9","15","10","13","9","9","6","9","13","15","15","15","13","15","11","14","13","16","19","22","17","17","19","26","22","18","17","19","22","25","24","25","25","27","27","22","20","23","28","27","26","30","29","30","31","31","30","31","9","11","9","8","4","12","10","7","11","15"
"14138","5","5","4","5","5","4","5","4","3","4","10","11","12","10","11","6","8","7","11","7","11","17","13","11","15","13","13","12","16","15","14","18","15","14","16","22","17","19","21","24","22","26","21","22","26","23","27","23","22","27","31","27","31","31","33","32","30","25","29","28","8","7","8","8","14","6","8","7","6","10"
"14139","4","1","7","4","3","4","8","4","5","7","7","12","12","7","4","12","8","9","11","11","15","15","21","15","11","13","15","16","12","13","16","20","24","16","24","26","18","17","17","23","25","23","25","25","24","27","20","24","18","29","27","27","29","27","28","30","29","30","31","29","8","4","10","8","11","7","9","9","14","11"
"14140","7","6","6","7","1","4","4","7","3","8","12","15","10","12","2","14","8","8","13","16","17","17","14","17","10","19","20","13","13","19","22","18","18","22","22","20","22","20","20","22","25","18","23","25","23","23","27","25","22","25","27","29","32","27","32","30","31","27","29","26","11","7","8","11","9","9","9","6","5","6"
"14141","4","9","1","4","6","2","5","1","5","7","9","9","7","9","7","13","13","12","9","8","15","12","10","15","16","13","14","16","15","14","17","14","21","17","25","21","15","21","26","23","20","15","24","20","25","27","22","27","28","24","29","27","27","29","31","30","28","29","29","30","9","8","8","9","3","9","8","10","7","5"
"14142","5","4","5","5","2","5","3","4","7","3","11","9","10","11","8","5","11","6","7","13","11","13","14","11","11","14","12","11","15","16","14","20","15","14","20","15","22","19","16","20","18","25","26","18","23","24","22","24","29","27","30","25","27","30","26","29","26","29","30","30","6","9","11","6","10","8","12","9","9","10"
"14143","3","3","2","3","5","6","8","8","5","4","9","6","11","9","6","9","9","9","6","12","11","15","15","11","15","11","15","13","11","13","20","16","20","20","21","19","21","19","17","15","27","21","22","27","22","25","24","27","19","27","29","28","26","29","31","29","29","28","30","29","8","12","13","8","7","8","11","5","3","7"
"14144","11","8","6","11","3","2","3","4","3","5","12","9","9","12","10","9","10","9","13","6","15","15","16","15","17","17","14","14","13","16","25","18","20","25","19","20","18","18","19","21","28","21","25","28","22","25","32","26","19","22","29","29","28","29","28","31","32","27","32","28","13","10","4","13","4","10","7","7","8","10"
"14145","3","3","1","3","3","3","4","5","4","2","5","11","7","5","12","16","8","15","11","11","15","12","12","15","14","17","13","20","12","13","18","17","13","18","16","17","18","21","19","14","21","22","16","21","18","27","20","21","26","20","33","28","31","33","24","29","29","30","29","25","7","12","6","7","7","8","7","10","9","5"
"14146","4","5","1","4","3","6","5","5","5","5","11","11","4","11","12","8","6","10","11","8","15","18","13","15","21","19","20","12","12","20","22","19","19","22","23","21","24","22","19","23","23","22","27","23","25","24","27","24","25","26","32","32","30","32","29","27","30","33","27","32","7","8","9","7","11","15","8","14","5","7"
"14147","5","2","3","7","4","5","3","5","2","9","7","10","9","9","7","11","8","13","7","13","19","14","14","17","10","11","10","13","15","17","21","16","16","20","17","22","18","18","15","24","25","19","20","27","24","24","19","26","20","24","26","29","27","28","26","31","31","28","30","31","8","11","7","8","5","9","8","12","9","4"
"14148","3","6","3","2","4","6","3","8","5","7","11","11","12","8","7","6","15","8","10","10","18","16","12","9","9","18","16","18","14","13","22","17","19","24","19","21","16","19","23","18","24","22","27","27","29","26","26","24","24","23","30","28","33","32","30","29","29","30","29","26","8","8","5","10","8","9","9","9","10","7"
"14149","8","7","7","8","6","5","7","4","4","5","12","7","8","10","11","9","16","8","7","14","15","17","14","14","12","13","18","16","14","17","15","19","17","18","21","23","21","23","23","19","27","19","29","26","26","26","25","28","26","23","29","26","30","31","31","29","31","32","31","32","9","4","5","12","8","8","9","12","5","8"
"14150","6","1","8","6","6","5","5","3","3","4","11","9","12","7","9","6","10","9","12","12","13","15","13","17","13","8","14","17","13","16","21","15","17","21","18","20","16","20","22","19","21","23","17","27","22","22","24","27","27","22","32","29","27","28","36","24","31","31","27","29","13","10","13","13","9","9","9","6","8","12"
"14151","4","5","5","3","3","4","4","2","4","5","9","8","10","10","14","13","12","5","8","14","15","14","19","17","14","19","14","15","22","14","20","21","21","20","17","22","25","20","23","16","22","25","25","21","25","25","25","22","26","27","31","26","29","26","31","28","28","26","31","27","5","9","9","2","3","5","8","7","4","7"
"14152","3","4","7","6","4","6","6","5","3","9","5","11","14","7","5","8","9","5","8","9","15","15","19","16","12","18","16","15","16","12","21","21","23","18","19","20","20","24","22","18","23","24","23","22","20","27","27","25","27","26","29","26","31","25","21","27","30","30","29","29","9","11","9","8","13","10","6","4","8","12"
"14153","6","2","5","6","7","2","1","4","3","4","7","13","8","11","11","11","15","5","7","10","13","14","14","12","11","13","15","12","18","11","17","20","23","19","14","17","22","16","22","19","23","23","23","25","28","26","28","25","22","20","30","28","28","31","30","28","30","32","32","27","13","7","10","10","12","12","6","5","4","13"
"15002","7","4","6","3","5","2","3","3","6","6","13","13","11","11","12","11","11","8","12","11","16","17","18","16","12","12","15","15","13","14","18","19","22","17","19","16","16","18","17","16","23","26","23","19","21","24","21","18","22","26","26","30","31","25","29","27","32","27","26","28","8","10","11","11","7","9","7","7","12","4"
"15003","2","4","5","5","2","7","4","7","4","3","7","11","11","5","10","16","5","11","9","13","17","15","11","13","13","19","14","13","14","14","20","18","20","18","18","21","25","20","20","21","21","24","24","24","21","27","27","23","24","26","26","26","28","30","27","30","30","32","26","27","6","9","8","10","14","13","6","8","7","7"
"15004","4","3","2","6","6","3","4","4","9","6","12","7","13","8","9","9","15","14","10","11","17","12","13","9","9","18","19","15","13","12","17","17","17","23","17","19","19","18","16","18","24","22","20","25","18","26","24","22","22","25","33","28","28","32","30","30","30","28","24","31","6","7","7","10","7","9","10","2","5","9"
"15005","4","2","4","3","7","4","2","2","4","2","12","11","5","11","9","10","6","9","11","8","13","16","11","12","13","12","18","13","15","15","19","20","18","22","20","16","19","18","22","15","24","20","27","23","26","26","22","18","23","26","30","25","29","25","28","30","28","28","26","26","10","6","6","8","9","8","3","13","10","7"
"15006","9","4","9","7","6","5","3","5","2","5","15","14","11","7","13","10","13","10","7","8","16","18","14","13","17","14","16","10","10","17","25","20","24","22","20","20","20","22","21","20","26","22","24","28","23","29","24","22","23","25","30","29","28","28","30","29","30","31","31","27","12","8","10","8","8","9","8","4","6","11"
"15007","3","2","6","4","4","6","4","4","4","2","8","8","13","12","18","11","13","11","7","9","16","8","15","14","19","12","16","13","14","14","21","13","19","16","19","20","23","18","19","25","21","24","19","24","20","26","26","19","22","28","29","24","29","28","30","26","33","27","26","31","6","13","12","7","10","9","10","11","8","7"
"15008","3","2","3","5","3","2","4","2","2","4","3","13","9","7","6","6","7","5","11","6","11","20","12","14","10","15","10","13","12","16","18","22","15","18","21","24","21","23","21","22","19","24","22","20","23","26","23","30","27","29","30","27","24","29","30","31","33","30","32","30","9","13","8","9","10","6","6","8","7","10"
"15009","6","6","4","3","2","4","1","5","5","4","12","9","6","8","8","8","8","8","8","4","12","9","12","9","14","12","14","15","14","10","19","17","14","15","16","21","18","18","20","14","23","26","26","28","26","21","22","24","23","25","26","26","31","31","29","31","32","24","30","26","9","14","9","7","11","10","10","8","8","7"
"15010","6","6","1","7","2","1","3","8","6","2","10","7","10","10","9","17","8","10","10","7","12","11","12","16","13","17","11","15","12","18","18","14","18","17","16","18","18","16","16","19","22","18","21","22","24","26","25","25","21","28","30","29","28","28","31","29","29","29","32","31","4","7","10","12","3","9","17","11","4","4"
"15011","3","4","4","2","3","4","2","5","5","4","12","8","12","12","10","9","7","10","5","7","15","20","13","16","13","13","15","10","12","12","23","21","14","18","18","21","18","15","16","15","27","23","22","24","22","26","22","27","21","23","28","29","24","26","29","28","28","29","31","25","9","12","5","11","11","8","10","10","9","13"
"15012","2","9","4","6","4","3","2","4","9","5","10","9","10","8","11","10","4","7","12","9","13","9","10","17","11","13","12","17","13","9","20","13","20","22","18","17","13","24","21","20","23","21","23","25","21","19","26","25","24","25","31","32","26","29","31","31","30","27","25","27","4","15","6","9","14","12","11","9","7","13"
"15013","4","1","3","4","4","3","4","4","6","2","7","8","8","7","10","9","11","10","6","11","12","10","11","12","12","13","15","11","19","13","18","16","20","18","14","24","17","19","20","20","24","24","24","24","22","29","25","23","24","20","29","32","25","29","31","31","32","30","30","28","6","6","12","6","4","9","9","7","7","9"
"15014","4","4","3","4","5","2","4","4","6","6","7","9","7","7","6","5","5","5","8","7","16","15","17","16","10","10","13","17","14","12","18","16","18","18","19","20","21","20","18","22","27","17","20","27","20","26","27","23","24","28","29","23","30","29","30","30","33","29","27","28","12","2","11","12","9","6","4","7","9","12"
"15015","8","7","6","8","3","3","6","5","6","8","10","12","11","10","4","7","7","8","13","8","15","18","12","15","10","19","12","8","14","16","15","19","19","15","18","19","16","20","14","22","25","28","24","25","21","21","24","23","21","27","31","30","31","31","27","30","27","30","29","27","10","9","7","10","10","3","11","8","5","11"
"15016","7","5","4","7","6","5","4","6","3","7","8","6","11","8","9","12","13","6","5","7","14","16","13","14","18","15","14","18","12","14","14","20","13","14","19","20","21","21","19","17","23","25","24","23","20","21","23","23","26","23","23","27","24","23","23","21","28","34","27","29","6","5","9","6","6","5","11","7","11","6"
